2024-10-11 14:00:10,24K Magic,Bruno Mars,225983
2024-10-11 14:03:53,7 Summers,Morgan Wallen,210506
2024-10-11 14:31:55,Good Things Fall Apart vs. Sad Songs (With Said The Sky feat. Annika Wells),ILLENIUM,366252
2024-10-11 14:37:59,Afraid,DAY6,212878
2024-10-11 14:41:36,Love Ain't Changin (ETERNALDUALS Remix),GhostDragon,207000
2024-10-11 14:44:08,Skyline,Khalid,182895
2024-10-11 14:46:36,Smells Like Me,Charlie Puth,204079
2024-10-11 14:49:57,Faith,NURKO,250671
2024-10-11 14:50:08,WARNING!,DAY6,205528
2024-10-11 14:50:13,Smokin Out The Window,Bruno Mars,197442
2024-10-11 14:50:19,dna,LANY,177382
2024-10-11 14:52:52,I Like It,Stray Kids,148632
2024-10-11 14:53:55,Mean It,Lauv,232853
2024-10-11 14:54:21,Grenade,Bruno Mars,222091
2024-10-11 14:57:58,Die With A Smile,Lady Gaga,251667
2024-10-11 15:02:04,Good Parts,Justin Caruso,182903
2024-10-11 15:07:56,Dried Flowers(English ver.),Yuuri,285680
2024-10-11 16:51:52,The Simple Things,Michael Carreon,263633
2024-10-11 16:56:36,Let Me Let You Go,ONE OK ROCK,180211
2024-10-11 19:16:26,10 Things I Hate About You,Leah Kate,157138
2024-10-11 19:18:59,Winterfall,DPR IAN,216360
2024-10-11 19:22:36,Cry Out,ONE OK ROCK,227933
2024-10-11 19:26:18,Cà Phê,MIN,190526
2024-10-11 19:29:22,i loved you,Beauty School Dropout,116825
2024-10-11 19:31:13,After You (feat. Calle Lehmann),Gryffin,224569
2024-10-11 19:34:35,"Me, Myself & I",5 Seconds of Summer,177879
2024-10-11 19:37:23,Lovers On The Moon,AJ Mitchell,178685
2024-10-11 19:38:00,i need you more (feat. Suyo),Sweet The Kid,184251
2024-10-11 19:41:26,Attention,Charlie Puth,208786
2024-10-11 19:42:09,When I'm With U,Tritonal,256551
2024-10-11 19:42:14,ONLY,LeeHi,240906
2024-10-11 21:50:06,Easier - Live From The Vault,5 Seconds of Summer,206927
2024-10-11 21:51:04,ANGOSTURA,keshi,171019
2024-10-11 21:53:52,Silverado For Sale,Morgan Wallen,224920
2024-10-11 21:57:38,You,Regard,233386
2024-10-11 22:01:15,Like I Do,J.Tajor,149142
2024-10-11 22:03:37,A-frame,Jeremy Zucker,216666
2024-10-11 22:04:46,DNA.,Kendrick Lamar,185946
2024-10-11 22:07:55,Eternity (feat. Dayce Williams),NURKO,229694
2024-10-11 22:09:35,Calico,DPR IAN,222520
2024-10-11 22:13:10,Stuck with U (with Justin Bieber),Ariana Grande,228482
2024-10-11 22:15:44,castle in the sky,eaJ,176101
2024-10-11 22:18:37,2 soon,keshi,206511
2024-10-11 22:22:03,Starbright,Dabin,243027
2024-10-11 22:26:25,Memories,ONE OK ROCK,200120
2024-10-11 22:26:30,close with desires (feat. thuy),teo glacier,205750
2024-10-11 22:30:11,LIMBO,keshi,212784
2024-10-11 22:32:17,Erase You,Excision,224000
2024-10-11 22:33:52,TOUCH,keshi,205346
2024-10-11 22:36:03,Ballroom Extravaganza,DPR IAN,189946
2024-10-11 22:37:01,Mayflowers,Boy In Space,159530
2024-10-11 22:39:12,How Can I Say,DAY6,201848
2024-10-11 22:39:17,Time of Our Life,DAY6,205575
2024-10-11 22:39:44,B.Y.S.,keshi,165154
2024-10-11 22:39:49,Good Things Fall Apart (with Jon Bellion),ILLENIUM,216668
2024-10-11 22:42:48,Cheese & Wine,DPR LIVE,193974
2024-10-11 22:42:53,Angel Baby,Troye Sivan,220779
2024-10-11 22:46:28,Summer Tights,DPR LIVE,214813
2024-10-11 22:49:01,Love Talk - English Version,WayV,232150
2024-10-11 22:49:43,Phases,PRETTYMUCH,215759
2024-10-11 22:50:40,Ric Flair Drip (with Metro Boomin),Offset,172800
2024-10-11 22:53:08,Last First Kiss,One Direction,203546
2024-10-11 22:54:32,Why Don't We Go There,One Direction,174360
2024-10-11 22:57:20,Lie To Me - Acoustic,5 Seconds of Summer,155476
2024-10-11 22:59:58,Mood,DPR IAN,182480
2024-10-11 23:06:38,Pure Water (with Migos),Mustard,192470
2024-10-11 23:09:52,golden hour - Ruel Remix,JVKE,209021
2024-10-11 16:17:27,Whiskey Glasses,Morgan Wallen,234346
2024-10-11 16:21:17,Temporary Love,Keenan Te,163333
2024-10-11 16:24:01,i need you more (feat. Suyo),Sweet The Kid,184251
2024-10-11 16:27:06,Senses,MICO,159887
2024-10-11 16:29:45,Silverado For Sale,Morgan Wallen,224920
2024-10-11 16:33:31,dna,LANY,177382
2024-10-11 16:36:31,Id,keshi,197219
2024-10-11 16:39:46,Be So Cruel,ASTN,132691
2024-10-11 16:41:59,10 Freaky Girls (with 21 Savage),Metro Boomin,208293
2024-10-11 16:45:30,War,keshi,209031
2024-10-11 16:49:01,All Falls Down,William Black,198400
2024-10-11 16:52:16,Soft Spot,keshi,204223
2024-10-11 16:55:41,hero,starfall,184142
2024-10-11 16:58:46,HITMYLINE,Concepcion,200661
2024-10-11 17:02:06,next door (feat. ASTN),Amelia Moore,208313
2024-10-11 17:05:37,Night,keshi,179906
2024-10-11 17:08:37,Black Ice,Subtronics,260001
2024-10-11 17:12:58,Like That,keshi,180106
2024-10-11 17:15:58,fingers crossed,elijah woods,163090
2024-10-11 17:18:43,All For You,sunkis,141619
2024-10-11 17:21:07,Fallin' For You,Colbie Caillat,215546
2024-10-11 17:24:43,Dried Flowers(English ver.),Yuuri,285680
2024-10-11 17:29:28,Move On!,Hikarinonakani,246972
2024-10-11 17:33:35,Like I Do (with sunkis),J.Tajor,149714
2024-10-11 17:36:03,ANGOSTURA,keshi,171019
2024-10-11 17:38:58,close with desires (feat. thuy),teo glacier,205750
2024-10-11 17:42:23,Strawberry Blossom,RINI,220534
2024-10-11 17:46:04,Idontwannaknowyou!,MICO,160879
2024-10-11 17:48:44,One Thing At A Time,Morgan Wallen,206864
2024-10-11 17:51:59,CRUSH (with ASTN & Bren Joy),sunkis,199218
2024-10-11 17:55:19,Chasin' You,Morgan Wallen,205453
2024-10-11 17:58:45,i loved you,Beauty School Dropout,116825
2024-10-11 18:00:43,Last First Kiss,One Direction,203546
2024-10-11 18:04:08,Miss You,AJ Mitchell,168770
2024-10-11 18:06:58,Top Tier,sunkis,172356
2024-10-11 18:09:47,LAST GOODBYE,sunkis,148000
2024-10-11 18:31:13,Seven (feat. Latto) (Explicit Ver.),Jung Kook,23780
2024-10-11 18:31:38,kiss me thru the phone,CLUB BOYBND,24581
2024-10-11 18:34:53,castle in the sky,eaJ,37616
2024-10-11 18:35:28,sweat,Haiden Henderson,31678
2024-10-11 18:38:38,Pure Water (with Migos),Mustard,188313
2024-10-11 18:42:03,3D (feat. Jack Harlow),Jung Kook,200496
2024-10-11 18:44:58,mad,eaJ,172696
2024-10-11 18:48:54,Whiskey Glasses,Morgan Wallen,230926
2024-10-11 18:51:38,Temporary Love,Keenan Te,160416
2024-10-11 18:54:43,i need you more (feat. Suyo),Sweet The Kid,181533
2024-10-11 18:57:22,Senses,MICO,156060
2024-10-11 19:01:08,Silverado For Sale,Morgan Wallen,221708
2024-10-11 19:04:08,dna,LANY,176230
2024-10-11 19:07:23,Id,keshi,193465
2024-10-11 19:10:34,Id,keshi,137968
2024-10-11 19:14:20,Id,keshi,170707
2024-10-11 19:16:08,Id,keshi,109507
2024-10-11 19:18:21,keep smiling,demxntia,131364
2024-10-11 19:20:56,VOICEMAIL,sunkis,153089
2024-10-11 19:24:01,i need you more (feat. Suyo),Sweet The Kid,184251
2024-10-11 19:27:16,blue salvia,PRYVT,194864
2024-10-11 19:30:11,3 new words,lullaboy,171515
2024-10-11 19:33:31,HITMYLINE,Concepcion,197091
2024-10-11 19:36:10,the cutest pair,Regina Song,155376
2024-10-11 19:37:38,Versace on the Floor,Bruno Mars,84115
2024-10-11 19:40:22,daisy.,wave to earth,160794
2024-10-11 19:43:32,For No Reason,YAØ,190883
2024-10-11 19:46:58,Last First Kiss,One Direction,200810
2024-10-11 19:49:47,MIDDLE OF THE NIGHT,MONSTA X,166213
2024-10-11 19:53:59,Love,Keyshia Cole,251608
2024-10-11 19:57:30,next door (feat. ASTN),Amelia Moore,206461
2024-10-11 20:00:46,Out of the Blue,RINI,193139
2024-10-11 20:02:28,ONLY,LeeHi,99191
2024-10-11 20:05:54,Soft Spot,keshi,201724
2024-10-11 20:08:49,IT'S YOU (feat. keshi),MAX,171867
2024-10-11 20:11:53,Slowly,CLAUDIA,182764
2024-10-11 20:14:22,Like I Do (with sunkis),J.Tajor,147167
2024-10-11 20:18:03,Strawberry Blossom,RINI,217515
2024-10-11 20:21:08,obsessed,thủy,184749
2024-10-11 20:23:57,trust me,sunkis,168434
2024-10-11 20:26:46,Top Tier,sunkis,168317
2024-10-11 20:30:13,take it slow,yedira,201657
2024-10-11 20:34:24,if it's not you,PRYVT,225052
2024-10-11 20:38:09,Tip Toe,HYBS,223889
2024-10-11 20:42:31,i know you know,CHSKA,260502
2024-10-11 20:45:26,ANGOSTURA,keshi,169930
2024-10-11 20:48:05,Kiss Me Right,keshi,157702
2024-10-11 20:50:39,Toast,CLAUDIA,149218
2024-10-11 20:52:53,alright,raph,128321
2024-10-11 20:54:51,distance,bixby,112888
2024-10-11 20:57:24,Crazy,J.Tajor,152652
2024-10-11 21:00:14,BUBBLY,Ethan Low,167298
2024-10-11 21:03:44,Dream,keshi,205979
2024-10-11 21:06:33,cherry red,HNATA,164529
2024-10-11 21:08:46,ificouldbelikeu,raph,129413
2024-10-11 21:11:36,Stay A While,niko rain,167647
2024-10-12 04:13:02,here,Emily Vaughn,84246
2024-10-12 04:15:54,bad together,CLAUDIA,169943
2024-10-12 04:17:29,In Every Disaster,sunkis,92640
2024-10-12 04:19:34,i like red,Charlene Su,120153
2024-10-12 04:21:45,summer,raph,128027
2024-10-12 04:23:24,Say,keshi,94693
2024-10-12 04:23:45,You Don't Know,Justin Park,61850
2024-10-12 14:10:43,deja vu,starfall,113706
2024-10-12 14:13:47,For No Reason,YAØ,183305
2024-10-12 14:17:11,For No Reason,YAØ,190267
2024-10-12 14:20:09,i need you more (feat. Suyo),Sweet The Kid,169585
2024-10-12 14:22:58,LAST GOODBYE,sunkis,135950
2024-10-12 14:25:48,cherry red,HNATA,164094
2024-10-12 14:27:44,glide,Sweet The Kid,115026
2024-10-12 14:30:12,glide,Sweet The Kid,120727
2024-10-12 14:31:47,glide,Sweet The Kid,115669
2024-10-12 14:33:43,glide,Sweet The Kid,115341
2024-10-12 14:35:40,glide,Sweet The Kid,114031
2024-10-12 14:37:42,glide,Sweet The Kid,117622
2024-10-12 14:39:38,glide,Sweet The Kid,115819
2024-10-12 14:41:35,glide,Sweet The Kid,114343
2024-10-12 14:43:37,glide,Sweet The Kid,116935
2024-10-12 14:43:58,kiss me thru the phone,CLUB BOYBND,20680
2024-10-12 14:44:08,ONLY,LeeHi,209055
2024-10-12 14:44:14,if it's not you,PRYVT,5189
2024-10-12 14:45:48,Kiss Me Right,keshi,85067
2024-10-12 14:46:51,mad,eaJ,60933
2024-10-12 14:46:56,desire,bixby,2358
2024-10-12 14:48:36,alright,raph,99924
2024-10-12 14:49:07,Toast,CLAUDIA,28548
2024-10-12 14:49:28,Like I Do,J.Tajor,17625
2024-10-12 14:49:49,what a feeling,Patrick Hizon,29945
2024-10-12 14:52:16,hero,starfall,144394
2024-10-12 14:52:26,Dream,keshi,7013
2024-10-12 14:54:06,ificouldbelikeu,raph,98574
2024-10-12 14:55:35,kiss me thru the phone,CLUB BOYBND,86229
2024-10-12 14:58:34,Let Me Let You Go - Japanese Version,ONE OK ROCK,176362
2024-10-12 15:01:38,A$$A$$IN,Beauty School Dropout,184017
2024-10-12 18:26:36,if it's not you,PRYVT,222672
2024-10-12 18:30:32,ONLY,LeeHi,236536
2024-10-12 18:31:04,daisy.,wave to earth,29990
2024-10-12 18:34:55,next door (feat. ASTN),Amelia Moore,202520
2024-10-12 18:37:38,trust me,sunkis,161422
2024-10-12 18:37:54,Versace on the Floor,Bruno Mars,10902
2024-10-12 18:41:08,Last First Kiss,One Direction,194685
2024-10-12 18:44:49,Strawberry Blossom,RINI,215538
2024-10-12 18:48:09,HITMYLINE,Concepcion,195283
2024-10-12 18:51:13,obsessed,thủy,182263
2024-10-12 18:51:44,keep smiling,demxntia,31217
2024-10-12 18:55:29,VOICEMAIL,sunkis,144686
2024-10-12 18:55:55,Love,Keyshia Cole,22058
2024-10-12 18:56:16,the cutest pair,Regina Song,19139
2024-10-12 18:59:20,Slowly,CLAUDIA,178908
2024-10-12 19:02:25,i need you more (feat. Suyo),Sweet The Kid,176463
2024-10-12 21:33:16,ANGOSTURA,keshi,166798
2024-10-12 21:37:39,i know you know,CHSKA,260819
2024-10-12 21:40:28,Top Tier,sunkis,167991
2024-10-12 21:43:21,3 new words,lullaboy,171760
2024-10-12 21:46:41,take it slow,yedira,199832
2024-10-12 21:49:55,Out of the Blue,RINI,190856
2024-10-12 21:52:23,Like I Do (with sunkis),J.Tajor,143129
2024-10-12 21:55:43,For No Reason,YAØ,195133
2024-10-12 21:56:35,"darling, he lied",bixby,51910
2024-10-12 21:56:40,what a feeling,Patrick Hizon,1953
2024-10-12 21:59:03,LAST GOODBYE,sunkis,141947
2024-10-12 21:59:39,Toast,CLAUDIA,34439
2024-10-12 22:37:52,mad,eaJ,166852
2024-10-12 22:38:03,All Falls Down,William Black,7453
2024-10-12 22:42:10,Worlds Away,Dabin,244040
2024-10-12 22:48:08,Good Things Fall Apart vs. Sad Songs (With Said The Sky feat. Annika Wells),ILLENIUM,354486
2024-10-12 22:48:13,feel U luv Me,Knock2,460
2024-10-12 22:52:20,If The World Was Ending,NURKO,244032
2024-10-13 00:02:40,Stay With Me (feat. Jeremy Zucker),ayokay,8202
2024-10-13 00:02:50,Nightlight,ILLENIUM,9773
2024-10-13 00:05:54,Cà Phê,MIN,182792
2024-10-13 00:08:52,"Me, Myself & I",5 Seconds of Summer,174514
2024-10-13 00:12:04,Smokin Out The Window,Bruno Mars,191371
2024-10-13 00:13:02,golden hour - Ruel Remix,JVKE,54371
2024-10-13 00:13:07,I Like It,Stray Kids,1876
2024-10-13 00:13:13,Lucky,Jason Mraz,567
2024-10-13 00:17:10,Starbright,Dabin,237024
2024-10-13 00:17:47,Too Good To Be True,MVSE,34662
2024-10-13 00:17:52,Good Parts,Justin Caruso,279
2024-10-13 00:21:12,HITMYLINE,Concepcion,195955
2024-10-13 01:01:33,FAKE LOVE (Rocking Vibe Mix),BTS,62460
2024-10-13 01:04:31,dna,LANY,173820
2024-10-13 01:08:53,Frozen,Within Temptation,262527
2024-10-13 01:11:52,Opening Sequence,TOMORROW X TOGETHER,175576
2024-10-13 01:15:28,Erase You,Excision,216508
2024-10-13 01:19:20,Shape of My Heart,Backstreet Boys,226332
2024-10-13 01:22:09,Ric Flair Drip (with Metro Boomin),Offset,167490
2024-10-13 01:22:57,So Beautiful,DPR IAN,45997
2024-10-13 01:26:38,24K Magic,Bruno Mars,220080
2024-10-13 01:29:58,LIMBO,keshi,199080
2024-10-13 01:30:04,Angel Baby,Troye Sivan,1786
2024-10-13 01:32:09,Afraid,DAY6,12725
2024-10-13 01:34:00,Winterfall,DPR IAN,109458
2024-10-13 01:36:01,Crash Course,Sam MacPherson,117196
2024-10-13 01:36:22,That's What I Like,Bruno Mars,20444
2024-10-13 01:36:27,Stuck with U (with Justin Bieber),Ariana Grande,670
2024-10-13 01:36:32,Good Things Fall Apart (with Jon Bellion),ILLENIUM,3516
2024-10-13 01:39:52,Silverado For Sale,Morgan Wallen,199159
2024-10-13 01:39:57,When I'm With U,Tritonal,467
2024-10-13 01:40:02,Eternity (feat. Dayce Williams),NURKO,467
2024-10-13 01:44:11,Die With A Smile,Lady Gaga,246418
2024-10-13 01:46:07,ONLY,LeeHi,52692
2024-10-13 01:50:16,Die With A Smile,Lady Gaga,245144
2024-10-13 01:54:12,ONLY,LeeHi,233442
2024-10-13 02:19:37,Calico,DPR IAN,215367
2024-10-13 03:39:26,Grenade,Bruno Mars,33594
2024-10-13 03:41:58,deja vu,starfall,153079
2024-10-13 03:44:46,chances,thủy,165828
2024-10-13 03:46:46,50 proof,eaJ,118120
2024-10-13 03:48:56,HOPELESS,raph,126536
2024-10-13 03:53:10,Die With A Smile,Lady Gaga,248080
2024-10-13 03:55:41,Chemistry,Rangga Jones,147370
2024-10-13 03:58:03,Strawberries and Wine,Jaylon Ashaun,138200
2024-10-13 04:01:06,playing tricks,thủy,181540
2024-10-13 04:04:20,Say That You're Mine,JSO,190667
2024-10-13 04:06:56,cheeze,Sarah Kang,154976
2024-10-13 04:10:10,Your Gentleman,CLAUDIA,187058
2024-10-13 04:11:29,la trains,eaJ,80773
2024-10-13 04:13:09,Forget About You (Intimate),Devin Kennedy,98883
2024-10-13 04:15:35,trippin',thủy,144000
2024-10-13 04:18:38,This Time,Jeff Bernat,182945
2024-10-13 04:21:25,honeymoon,brb.,163474
2024-10-13 04:23:36,spin you round,Rocco,126013
2024-10-13 04:25:47,Caressing,J.Tajor,129712
2024-10-13 04:28:40,Oh My God!,CLAUDIA,167711
2024-10-13 04:28:56,high school boy,Regina Song,12282
2024-10-13 04:31:48,ANGOSTURA,keshi,170917
2024-10-13 04:35:04,For No Reason,YAØ,194578
2024-10-13 04:38:38,daisy.,wave to earth,213339
2024-10-13 04:42:44,ONLY,LeeHi,239949
2024-10-13 04:45:31,trust me,sunkis,165980
2024-10-13 05:04:38,Soft Spot,keshi,200860
2024-10-13 05:07:41,Slowly,CLAUDIA,179334
2024-10-13 05:10:39,Top Tier,sunkis,172356
2024-10-13 05:14:02,take it slow,yedira,203263
2024-10-13 05:17:21,blue salvia,PRYVT,195564
2024-10-13 05:20:24,obsessed,thủy,180428
2024-10-13 05:24:14,if it's not you,PRYVT,224641
2024-10-13 05:27:33,Out of the Blue,RINI,196570
2024-10-13 05:31:18,Tip Toe,HYBS,223162
2024-10-13 05:34:05,MIDDLE OF THE NIGHT,MONSTA X,165506
2024-10-13 05:38:27,i know you know,CHSKA,260163
2024-10-13 05:41:50,HITMYLINE,Concepcion,199069
2024-10-13 05:45:14,Last First Kiss,One Direction,201500
2024-10-13 05:48:06,3 new words,lullaboy,169636
2024-10-13 05:52:29,Versace on the Floor,Bruno Mars,257174
2024-10-13 05:55:00,Like I Do (with sunkis),J.Tajor,146780
2024-10-13 05:59:16,Love,Keyshia Cole,252984
2024-10-13 06:01:48,VOICEMAIL,sunkis,148458
2024-10-13 06:04:30,the cutest pair,Regina Song,157113
2024-10-13 06:08:09,Strawberry Blossom,RINI,217383
2024-10-13 06:11:02,IT'S YOU (feat. keshi),MAX,169623
2024-10-13 06:14:11,i need you more (feat. Suyo),Sweet The Kid,183875
2024-10-13 06:16:21,keep smiling,demxntia,129596
2024-10-13 06:19:50,next door (feat. ASTN),Amelia Moore,206132
2024-10-13 06:22:27,"darling, he lied",bixby,153949
2024-10-13 06:25:09,Kiss Me Right,keshi,157567
2024-10-13 06:28:02,what a feeling,Patrick Hizon,167597
2024-10-13 06:30:59,mad,eaJ,174292
2024-10-13 06:33:30,LAST GOODBYE,sunkis,147442
2024-10-13 06:36:33,hero,starfall,181405
2024-10-13 06:38:48,alright,raph,132482
2024-10-13 06:42:02,Id,keshi,192584
2024-10-13 06:45:57,Miracle,RINI,230260
2024-10-13 06:48:08,Home,niko rain,125624
2024-10-13 06:50:08,kiss me thru the phone,CLUB BOYBND,115039
2024-10-13 06:52:03,distance,bixby,111855
2024-10-13 06:54:13,summer,raph,128458
2024-10-13 06:57:48,Dream,keshi,210070
2024-10-13 07:00:19,Crazy,J.Tajor,150996
2024-10-13 07:03:07,cherry red,HNATA,163701
2024-10-13 07:05:59,Stay A While,niko rain,167263
2024-10-13 14:40:39,desire,bixby,29671
2024-10-13 14:44:05,War,keshi,202945
2024-10-13 14:45:45,Like I Do,J.Tajor,96196
2024-10-13 14:49:10,10 Freaky Girls (with 21 Savage),Metro Boomin,200358
2024-10-13 14:49:37,War,keshi,21593
2024-10-13 14:51:37,glide,Sweet The Kid,116637
2024-10-13 14:53:23,Look At Me!,XXXTENTACION,105221
2024-10-14 20:32:04,Monsters,Midnight Kids,234240
2024-10-14 20:35:51,Hurts Sometimes (with Jonathan Mendelsohn),SLANDER,222789
2024-10-14 20:39:16,Too Good To Be True,MVSE,201410
2024-10-14 20:43:12,feel U luv Me,Knock2,231785
2024-10-14 20:48:50,Little by Little,Tritonal,334989
2024-10-14 20:52:10,Hard To Say Goodbye (feat. Chloe Angelides),Ekali,196312
2024-10-14 20:55:19,Take Me,William Black,187902
2024-10-14 22:09:36,Better Apart (feat. Dresage),Jai Wolf,95463
2024-10-14 22:12:29,Out of the Blue,RINI,171081
2024-10-14 22:15:49,Out of the Blue,RINI,196765
2024-10-14 22:17:54,keep smiling,demxntia,124376
2024-10-14 22:21:42,You Don't Know,Justin Park,64262
2024-10-14 22:24:20,You Broke Me First,Conor Maynard,159501
2024-10-14 22:28:11,Glimpse of Us,Joji,229678
2024-10-14 22:31:47,Forgot About Us,Keenan Te,211315
2024-10-14 22:34:46,castle in the sky,eaJ,175866
2024-10-14 23:49:38,drivers license,Olivia Rodrigo,36463
2024-10-14 23:53:08,War,keshi,206198
2024-10-14 23:53:14,love me from a distance,Emily Vaughn,3398
2024-10-14 23:55:56,Temporary Love,Keenan Te,162163
2024-10-14 23:56:43,alright,raph,45585
2024-10-14 23:59:42,Good Parts,Justin Caruso,179633
2024-10-15 00:02:41,With All My Heart,ILLENIUM,175322
2024-10-15 00:06:28,After You (feat. Calle Lehmann),Gryffin,223927
2024-10-15 00:09:00,Eyes Wide Shut,ILLENIUM,151696
2024-10-15 00:12:37,Fall To My Grave,SVRRIC,214818
2024-10-15 00:16:33,Hold On (with Georgia Ku),ILLENIUM,231031
2024-10-15 00:20:19,Nightlight,ILLENIUM,221306
2024-10-15 00:23:39,Sleepless Nights (feat. Nightly),ayokay,197766
2024-10-15 00:27:09,Bye Bye (feat. Ivy Adara),Gryffin,209539
2024-10-15 00:31:11,Crawl Outta Love,ILLENIUM,240506
2024-10-15 00:32:14,Cry,Gryffin,61131
2024-10-15 00:35:27,Love Ain't Changin,GhostDragon,192528
2024-10-15 00:39:03,Sad Songs (with Said The Sky & Annika Wells),ILLENIUM,210228
2024-10-15 00:42:43,Ready,Dabin,219478
2024-10-15 00:45:52,Body Back (feat. Maia Wright),Gryffin,187170
2024-10-15 00:49:58,Worlds Away,Dabin,246570
2024-10-15 00:53:39,Save Me (From Myself) (feat. Kyle Hume),NURKO,215849
2024-10-15 00:57:09,Nevada,Vicetone,206863
2024-10-15 01:01:00,Crashing (feat. Bahari),ILLENIUM,228811
2024-10-15 01:04:14,Worth It,William Black,192406
2024-10-15 01:06:46,Don't Wanna Be Your Friend (feat. Katie Pearlman),ayokay,148667
2024-10-15 01:12:11,85%,Loote,20631
2024-10-15 01:15:25,Out of the Blue,RINI,194033
2024-10-15 01:18:08,trust me,sunkis,162557
2024-10-15 01:19:00,VOICEMAIL,sunkis,47408
2024-10-15 01:22:14,I Think They Call This Love,Elliot James Reay,191980
2024-10-15 01:24:46,"darling, he lied",bixby,149978
2024-10-15 01:26:05,Kiss Me Right,keshi,74727
2024-10-15 01:28:05,LAST GOODBYE,sunkis,116957
2024-10-15 01:30:32,Like I Do (with sunkis),J.Tajor,142020
2024-10-15 01:30:43,Home,niko rain,6707
2024-10-15 01:30:48,ificouldbelikeu,raph,294
2024-10-15 01:31:46,dna,LANY,55664
2024-10-15 01:33:41,hero,starfall,112487
2024-10-15 01:35:57,You Broke Me First,Conor Maynard,130094
2024-10-15 01:36:08,Stay A While,niko rain,6833
2024-10-15 01:42:53,up to me,LANY,163952
2024-10-15 01:45:30,Senses,MICO,156815
2024-10-15 01:47:36,Be So Cruel,ASTN,125540
2024-10-15 03:19:41,Like Strangers Do,AJ Mitchell,16608
2024-10-15 03:19:52,Requiem,keshi,8108
2024-10-15 03:19:59,alright,raph,5114
2024-10-15 03:48:21,I Think They Call This Love,Elliot James Reay,190080
2024-10-15 03:48:42,when the rain stops,eaJ,16420
2024-10-15 03:51:55,Out of the Blue,RINI,193795
2024-10-15 03:54:37,trust me,sunkis,161803
2024-10-15 03:55:56,VOICEMAIL,sunkis,74206
2024-10-15 03:56:01,Versace on the Floor,Bruno Mars,231
2024-10-15 03:58:33,ANGOSTURA,keshi,147132
2024-10-15 03:58:38,Love,Keyshia Cole,771
2024-10-15 04:01:20,MIDDLE OF THE NIGHT,MONSTA X,161467
2024-10-15 04:04:39,Soft Spot,keshi,198134
2024-10-15 04:08:08,next door (feat. ASTN),Amelia Moore,205899
2024-10-15 04:11:49,Tip Toe,HYBS,220599
2024-10-15 04:14:00,keep smiling,demxntia,129414
2024-10-15 04:16:47,IT'S YOU (feat. keshi),MAX,167813
2024-10-15 04:19:24,the cutest pair,Regina Song,154002
2024-10-15 04:22:48,take it slow,yedira,201919
2024-10-15 04:26:01,blue salvia,PRYVT,191743
2024-10-15 04:29:35,daisy.,wave to earth,210805
2024-10-15 04:32:28,3 new words,lullaboy,167549
2024-10-15 04:36:49,i know you know,CHSKA,257086
2024-10-15 04:40:02,For No Reason,YAØ,188683
2024-10-15 04:44:02,ONLY,LeeHi,236233
2024-10-15 04:47:15,I Think They Call This Love,Elliot James Reay,191222
2024-10-15 04:50:13,Don't Leave,Tom Frane,173613
2024-10-15 04:52:24,summer,raph,126235
2024-10-15 04:54:50,Like I Do,J.Tajor,142651
2024-10-15 04:58:45,Miracle,RINI,231341
2024-10-15 05:01:43,Night,keshi,176655
2024-10-15 05:03:37,kiss me thru the phone,CLUB BOYBND,114422
2024-10-15 05:06:04,desire,bixby,145569
2024-10-15 05:09:06,i need you more (feat. Suyo),Sweet The Kid,179232
2024-10-15 05:11:01,here,Emily Vaughn,112675
2024-10-15 05:14:20,CRUSH (with ASTN & Bren Joy),sunkis,194731
2024-10-15 05:17:33,Id,keshi,192114
2024-10-15 05:20:21,cherry red,HNATA,164680
2024-10-15 05:22:11,distance,bixby,109593
2024-10-15 05:25:03,castle in the sky,eaJ,171128
2024-10-15 05:28:21,HITMYLINE,Concepcion,196061
2024-10-15 05:29:55,In Every Disaster,sunkis,92033
2024-10-15 05:32:53,Say,keshi,175265
2024-10-15 05:35:51,NVMD,Denise Julia,173811
2024-10-15 05:38:43,bad together,CLAUDIA,167571
2024-10-15 07:05:50,cruel,starfall,114231
2024-10-15 07:08:51,I Think They Call This Love,Elliot James Reay,72583
2024-10-15 07:09:06,Hopelessly Devoted To You,Olivia Newton-John,14359
2024-10-15 07:09:22,Hopelessly Devoted to You - Remastered,Frank Chacksfield,62165
2024-10-15 07:10:14,Hopelessly Devoted To You,YAØ,158382
2024-10-15 07:10:19,Hopelessly Devoted to You (Cover),Ally K,2170
2024-10-15 07:10:25,hopelessly devoted to you,Ni/Co's Covers,1598
2024-10-15 07:10:35,Hopelessly Devoted To You,Reinaeiry,59297
2024-10-15 07:29:09,Hopelessly Devoted To You - Spotify Single,Alex Porat,161702
2024-10-15 14:05:52,ball w/o you,21 Savage,69309
2024-10-15 14:09:33,if it's not you,PRYVT,219046
2024-10-15 14:13:14,Strawberry Blossom,RINI,217249
2024-10-15 14:16:49,i need you more (feat. Suyo),Sweet The Kid,179087
2024-10-15 14:21:21,HITMYLINE,Concepcion,196463
2024-10-15 14:23:16,glide,Sweet The Kid,113922
2024-10-15 14:26:50,glide,Sweet The Kid,115382
2024-10-15 14:28:45,glide,Sweet The Kid,113892
2024-10-15 14:30:46,glide,Sweet The Kid,116838
2024-10-15 14:32:41,glide,Sweet The Kid,112657
2024-10-15 14:34:57,glide,Sweet The Kid,117038
2024-10-15 14:37:56,Out of the Blue,RINI,175630
